226650	3914
226650	3918
226700	3909
226700	3914
226700	3918
226730	3655
226730	3691
227220	4948
227220	8924
227300	3998
227300	90411
231200	2811
231200	2812
231200	2815
231680	2108
231680	2109
231680	2110
232240	2542
232240	10786
235400	3075
235400	3078
235400	10878
236670	9215
236670	10585
236670	29954
242100	242
242100	7051
242100	59344
248600	593
248600	594
248600	1629
248600	1738
251880	1716
251880	4358
251880	56652
252010	4694
252010	4719
252010	4720
252010	4723
252010	4724
252010	4726
252010	25915
252010	29078
252010	79133
252010	91942
252010	126328
252150	4338
252150	10243
253290	1134
253290	1144
253290	1146
254090	1291
254090	1292
254090	1293
254300	285489
254300	375790
254500	3981
254780	7957
254780	378884
256000	617
256000	1355
256000	1738
256000	4695
256000	4722
256000	4723
256000	4724
256000	4728
256000	6389
256000	6834
256000	374291
256700	23095
259500	5925
259500	7157
259500	8792
260350	3845
260350	7157
261100	8029
261100	81693
261550	268
261550	269
264350	6337
264350	6338
264350	6340
266500	5191
266500	5264
266510	5189
266510	5828
266510	55670
266600	3569
266600	64127
267430	183
267430	185
267430	1636
267430	5972
268000	1258
268000	1406
268000	7399
268000	10461
268210	5002
268220	2308
268220	5077
268220	5081
273300	3815
273300	6794
276300	2956
276300	4292
276300	4436
276300	5395
308240	4068
308940	1288
310200	1756
310200	4618
600263	3459
600263	5803
600274	4137
600274	5663
600794	2617
600794	26580
600807	154
600807	240
600807	3135
600807	3176
600807	3593
600807	3596
600807	4589
600807	6356
600807	7124
600807	7356
600807	7941
600807	117156
600880	2153
600880	3717
601067	64072
601067	65217
601321	4763
601367	241
601367	2153
601367	4846
601367	5583
601386	491
601386	64072
601457	5896
601457	5897
601462	1134
601462	1140
601462	1144
601462	1145
601626	861
601626	1050
601626	2120
601626	2322
601626	3717
601626	3815
601626	4026
601626	4291
601626	6455
601626	8021
601626	8028
601626	8301
601626	8833
601626	23365
601626	26511
601626	54904
601626	64324
601634	4522
601634	4524
601634	4548
601634	4552
601665	154
601665	155
601665	181
601665	4160
601665	5167
601665	5443
601665	5468
601665	5697
601665	6492
601665	7350
601665	7352
601665	8431
601665	9672
601665	51738
601665	133522
601675	2068
601675	2071
601675	404672
601680	7136
601680	7140
601680	7169
602080	8792
602080	8878
602089	2324
602089	3791
602089	84168
602475	1291
602475	5167
603233	2778
603233	8675
603554	5896
603554	5897
603554	64421
603896	1967
603896	8890
603896	8891
603896	8892
603896	8893
603932	1298
603932	1299
603932	1301
603932	7058
603956	2261
604091	19
604091	335
604131	3040
604131	3043
604219	4284
604219	5080
604219	8419
604229	1545
604229	5080
604229	5308
604233	2566
604233	6323
604233	6324
604271	2690
604271	2693
604273	54968
604273	91647
604302	3569
604302	4282
604307	1415
604307	1420
604367	5468
604367	5506
604370	207
604370	672
604370	5071
604370	5290
604571	6890
604571	6891
604571	6892
604931	3290
604931	9563
605027	843
605027	5551
605027	8438
605074	4233
605074	5546
605074	7030
605253	1959
605253	4359
605373	6391
605462	5727
605462	5921
605462	8643
605839	2271
605899	275
605899	2731
606054	5095
606054	5096
606176	2645
606176	3630
606176	3767
606176	6833
606243	79058
606657	4976
606657	10133
606690	7248
606690	7249
606719	1029
606764	3815
606764	5156
606788	627
606788	3356
606864	6390
606864	6391
606864	6392
606963	3162
606963	4312
606963	5265
607174	4330
607174	4771
607208	2566
607208	6323
607426	23590
607426	27235
607426	54840
607426	56997
607426	57017
607426	57107
607459	5428
607459	56652
607507	4049
607507	64127
607602	3848
607602	3858
607748	570
607748	9414
607785	4763
607785	23092
607948	1154
607948	3431
607948	3458
607948	3459
607948	4159
607948	6347
607948	6556
607948	30835
607948	114609
608175	7038
608175	57623
608232	613
608266	79577
608415	8787
608415	388531
608446	2099
608446	2729
608446	7292
608446	7804
608456	4595
608516	2289
608516	3356
608579	3105
608579	3106
608615	8313
608930	1134
608930	1144
608930	1145
608931	1140
608931	1145
608931	4593
608931	5913
608971	915
608971	916
608971	3575
608971	5788
609015	3030
609015	3032
